id_hist,id_tisk,datum,id_hlas,id_prechod,id_bod,schuze,usnes_ps,orgv_id_posl,ps_id_posl,orgv_p_usn,zaver_publik,zaver_sb_castka,zaver_sb_cislo,poznamka
125351,78,1995-09-01 00:00,0,400,0,0,0,0,0,0,,0,,
125352,78,1995-09-07 00:00,0,401,0,0,0,0,0,569,,0,,
125353,78,1995-09-27 00:00,0,408,21985,34,758,0,0,0,,0,,
125354,79,1995-09-25 00:00,0,400,0,0,0,0,0,0,,0,,
125355,79,,0,403,0,0,0,0,0,0,,0,,
125356,79,,0,412,0,0,0,0,0,0,,0,,
125357,79,1995-10-26 00:00,0,408,0,34,739,0,0,0,,0,,
125358,80,1995-10-05 00:00,0,400,0,0,0,0,0,0,,0,,
125359,80,1995-10-12 00:00,0,401,0,0,0,0,0,587,,0,,
125360,80,1995-12-05 00:00,0,408,22064,37,815,0,0,0,,0,,
125361,81,1995-10-11 00:00,0,400,0,0,0,0,0,0,,0,,
125362,81,1995-10-12 00:00,0,401,0,0,0,0,0,587,,0,,
125363,81,1995-11-03 00:00,0,408,21382,36,812,0,0,0,,0,,
125364,133,1995-12-04 00:00,0,400,0,0,0,0,0,0,,0,,
125365,133,1995-12-06 00:00,0,401,0,0,0,0,0,613,,0,,
125366,133,1996-02-15 00:00,0,408,21445,39,980,0,0,0,,0,,
125367,134,1995-12-04 00:00,0,400,0,0,0,0,0,0,,0,,
125368,134,1995-12-06 00:00,0,401,0,0,0,0,0,613,,0,,
125369,134,1996-02-15 00:00,0,408,21444,39,981,0,0,0,,0,,
125370,135,1995-11-28 00:00,0,400,0,0,0,0,0,0,,0,,
125371,135,1995-12-06 00:00,0,401,0,0,0,0,0,613,,0,,
125372,135,1995-12-20 00:00,0,408,22939,38,879,0,0,0,,0,,
125373,207,1995-12-07 00:00,0,400,0,0,0,0,0,0,,0,,
125374,207,1995-12-06 00:00,0,401,0,0,0,0,0,613,,0,,
125375,207,1995-12-08 00:00,0,408,0,37,832,0,0,0,,0,,
125376,206,1996-01-05 00:00,0,400,0,0,0,0,0,0,,0,,
125377,206,1996-01-18 00:00,0,401,0,0,0,0,0,627,,0,,
125378,206,1996-02-15 00:00,0,408,21440,39,983,0,0,0,,0,,
125379,298,1996-01-29 00:00,0,400,0,0,0,0,0,0,,0,,
125380,298,1996-01-25 00:00,0,401,0,0,0,0,0,634,,0,,
125381,298,1996-02-09 00:00,0,408,21442,39,927,0,0,0,,0,,
125382,299,1996-01-29 00:00,0,400,0,0,0,0,0,0,,0,,
125383,299,1996-01-25 00:00,0,401,0,0,0,0,0,634,,0,,
125384,299,1996-02-15 00:00,0,408,21520,39,986,0,0,0,,0,,
125385,344,1996-03-11 00:00,0,400,0,0,0,0,0,0,,0,,
125386,344,1996-03-13 00:00,0,401,0,0,0,0,0,656,,0,,
125387,345,1996-02-09 00:00,0,400,0,0,0,0,0,0,,0,,
125388,360,1996-03-04 00:00,0,400,0,0,0,0,0,0,,0,,
125389,360,1996-02-29 00:00,0,401,0,0,0,0,0,651,,0,,
125390,416,1996-03-15 00:00,0,400,0,0,0,0,0,0,,0,,
125391,416,1996-03-13 00:00,0,401,0,0,0,0,0,656,,0,,
125392,435,1996-04-03 00:00,0,400,0,0,0,0,0,0,,0,,
125393,435,1996-04-04 00:00,0,401,0,0,0,0,0,664,,0,,
125394,442,1996-04-04 00:00,0,400,0,0,0,0,0,0,,0,,
125395,442,1996-04-04 00:00,0,401,0,0,0,0,0,664,,0,,
125396,533,1996-07-04 00:00,0,400,0,0,0,0,0,0,,0,,
125397,533,1996-07-03 00:00,0,401,0,0,0,0,0,5,,0,,
125398,533,1996-10-10 00:00,0,408,7296,5,108,0,0,0,,0,,
125399,534,1996-07-04 00:00,0,400,0,0,0,0,0,0,,0,,
125400,534,1996-07-03 00:00,0,401,0,0,0,0,0,5,,0,,
125402,547,1996-07-18 00:00,0,400,0,0,0,0,0,0,,0,,
125403,547,1996-07-24 00:00,0,401,0,0,0,0,0,23,,0,,
125404,547,1996-10-02 00:00,0,408,7253,5,64,0,0,0,,0,,
125405,552,1996-07-23 00:00,0,400,0,0,0,0,0,0,,0,,
125406,552,1996-07-24 00:00,0,401,0,0,0,0,0,22,,0,,
125407,552,1996-10-29 00:00,0,408,8307,5,125,0,0,0,,0,,
125408,553,1996-07-23 00:00,0,400,0,0,0,0,0,0,,0,,
125409,553,1996-07-24 00:00,0,401,0,0,0,0,0,22,,0,,
125410,553,1996-10-31 00:00,0,408,7314,6,152,0,0,0,,0,,
125411,559,1996-07-31 00:00,0,400,0,0,0,0,0,0,,0,,
125412,559,,0,403,0,0,0,0,0,0,,0,,
125413,559,,0,412,0,0,0,0,0,0,,0,,
125414,559,1996-10-29 00:00,0,408,7297,5,121,0,0,0,,0,,
125415,562,1996-08-08 00:00,0,400,0,0,0,0,0,0,,0,,
125416,562,1996-09-12 00:00,0,401,0,0,0,0,0,29,,0,,
125417,562,1996-10-29 00:00,0,408,8306,5,124,0,0,0,,0,,
125418,579,1996-08-23 00:00,0,400,0,0,0,0,0,0,,0,,
125419,579,1996-09-12 00:00,0,401,0,0,0,0,0,29,,0,,
125420,579,1996-10-29 00:00,0,408,7239,5,120,0,0,0,,0,,
125421,589,1996-09-02 00:00,0,400,0,0,0,0,0,0,,0,,
125422,589,1996-09-12 00:00,0,401,0,0,0,0,0,29,,0,,
125423,589,1996-10-31 00:00,0,408,7312,6,151,0,0,0,,0,,
125424,590,1996-09-02 00:00,0,400,0,0,0,0,0,0,,0,,
125425,590,1996-09-12 00:00,0,401,0,0,0,0,0,29,,0,,
125426,590,1996-10-29 00:00,0,408,8308,5,126,0,0,0,,0,,
125427,591,1996-09-03 00:00,0,400,0,0,0,0,0,0,,0,,
125428,591,1996-09-12 00:00,0,401,0,0,0,0,0,29,,0,,
125429,591,1997-02-27 00:00,0,408,7439,8,258,0,0,0,,0,,
125430,608,1996-09-25 00:00,0,400,0,0,0,0,0,0,,0,,
125431,608,1996-10-02 00:00,0,401,0,0,0,0,0,41,,0,,
125432,608,1996-10-31 00:00,0,408,7313,6,148,0,0,0,,0,,
125433,610,1996-09-26 00:00,0,400,0,0,0,0,0,0,,0,,
125434,610,1996-09-19 00:00,0,401,0,0,0,0,0,34,,0,,
125435,610,1996-10-02 00:00,0,408,7238,5,0,0,0,0,,0,,
125436,638,1996-10-03 00:00,0,400,0,0,0,0,0,0,,0,,
125437,638,1996-10-17 00:00,0,401,0,0,0,0,0,47,,0,,
125438,638,1996-10-29 00:00,0,408,8320,5,138,0,0,0,,0,,
125439,652,1996-10-18 00:00,0,400,0,0,0,0,0,0,,0,,
125440,652,1996-10-17 00:00,0,401,0,0,0,0,0,47,,0,,
125441,652,1997-04-01 00:00,0,414,7508,10,0,0,0,0,,0,,
125442,663,1996-10-30 00:00,0,400,0,0,0,0,0,0,,0,,
125443,663,1996-10-24 00:00,0,401,0,0,0,0,0,56,,0,,
125444,663,1996-10-31 00:00,0,408,8321,6,150,0,0,0,,0,,
125445,687,1996-12-04 00:00,0,400,0,0,0,0,0,0,,0,,
125446,687,1996-12-11 00:00,0,401,0,0,0,0,0,80,,0,,
125447,687,1997-03-28 00:00,0,408,7477,10,300,0,0,0,,0,,
125448,688,1996-12-04 00:00,0,400,0,0,0,0,0,0,,0,,
125449,688,1996-12-11 00:00,0,401,0,0,0,0,0,80,,0,,
125450,688,1997-03-28 00:00,0,408,7468,10,301,0,0,0,,0,,
125451,759,1996-12-17 00:00,0,400,0,0,0,0,0,0,,0,,
125452,759,,0,403,0,0,0,0,0,0,,0,,
125453,759,,0,412,0,0,0,0,0,0,,0,,
125454,759,1996-12-20 00:00,0,408,7326,7,201,0,0,0,,0,,
125455,772,1996-12-30 00:00,0,400,0,0,0,0,0,0,,0,,
125456,772,1997-01-16 00:00,0,401,0,0,0,0,0,88,,0,,
125457,772,1997-04-01 00:00,0,414,7507,10,305,0,0,0,,0,,
125458,778,1997-01-10 00:00,0,400,0,0,0,0,0,0,,0,,
125459,778,1997-01-16 00:00,0,401,0,0,0,0,0,88,,0,,
125460,778,1997-02-27 00:00,0,408,7440,8,259,0,0,0,,0,,
125461,782,1997-01-14 00:00,0,400,0,0,0,0,0,0,,0,,
125462,782,,0,403,0,0,0,0,0,0,,0,,
125463,782,,0,412,0,0,0,0,0,0,,0,,
125464,782,1997-04-01 00:00,0,408,7478,10,306,0,0,0,,0,,
125465,785,1997-01-20 00:00,0,400,0,0,0,0,0,0,,0,,
125466,785,1997-01-23 00:00,0,401,0,0,0,0,0,92,,0,,
125467,785,1997-06-11 00:00,0,408,7515,11,374,0,0,0,,0,,
125468,786,1997-01-17 00:00,0,400,0,0,0,0,0,0,,0,,
125469,786,,0,403,0,0,0,0,0,0,,0,,
125470,786,,0,412,0,0,0,0,0,0,,0,,
125471,786,1997-03-28 00:00,0,408,7504,10,302,0,0,0,,0,,
125472,791,1997-01-29 00:00,0,400,0,0,0,0,0,0,,0,,
125473,791,1997-02-05 00:00,0,401,0,0,0,0,0,101,,0,,
125474,791,1997-04-03 00:00,0,408,7469,10,320,0,0,0,,0,,
125475,798,1997-01-23 00:00,0,400,0,0,0,0,0,0,,0,,
125476,798,1997-01-23 00:00,0,401,0,0,0,0,0,92,,0,,
125477,798,1997-02-14 00:00,0,408,7443,8,221,0,0,0,,0,,
125478,838,1997-02-26 00:00,0,400,0,0,0,0,0,0,,0,,
125479,838,1997-02-26 00:00,0,401,0,0,0,0,0,113,,0,,
125480,838,1997-04-04 00:00,0,408,7505,10,325,0,0,0,,0,,
125481,853,1997-03-04 00:00,0,400,0,0,0,0,0,0,,0,,
125482,853,1997-03-06 00:00,0,401,0,0,0,0,0,117,,0,,
125483,853,1997-06-11 00:00,0,408,7575,11,381,0,0,0,,0,,
125484,859,1997-02-26 00:00,0,400,0,0,0,0,0,0,,0,,
125485,859,1997-02-26 00:00,0,401,0,0,0,0,0,113,,0,,
125486,859,1997-04-04 00:00,0,408,7470,10,326,0,0,0,,0,,
125487,926,1997-04-01 00:00,0,400,0,0,0,0,0,0,,0,,
125488,926,1997-04-02 00:00,0,401,0,0,0,0,0,136,,0,,
125489,926,1997-06-11 00:00,0,414,7513,11,0,0,0,0,,0,,
125490,927,1997-04-11 00:00,0,400,0,0,0,0,0,0,,0,,
125491,927,1997-04-17 00:00,0,401,0,0,0,0,0,142,,0,,
125492,927,1997-06-11 00:00,0,408,7568,11,380,0,0,0,,0,,
125493,942,1997-04-17 00:00,0,400,0,0,0,0,0,0,,0,,
125494,942,1997-04-24 00:00,0,401,0,0,0,0,0,148,,0,,
125495,942,1997-07-04 00:00,0,408,7652,12,410,0,0,0,,0,,
125496,972,1997-04-30 00:00,0,400,0,0,0,0,0,0,,0,,
125497,972,1997-04-24 00:00,0,401,0,0,0,0,0,185,,0,,
125498,972,1997-07-08 00:00,0,408,7607,12,418,0,0,0,,0,,
125499,976,1997-05-06 00:00,0,400,0,0,0,0,0,0,,0,,
125500,976,,0,403,0,0,0,0,0,0,,0,,
125501,976,,0,412,0,0,0,0,0,0,,0,,
125502,976,1997-06-11 00:00,0,408,7571,11,376,0,0,0,,0,,
125503,977,1997-05-06 00:00,0,400,0,0,0,0,0,0,,0,,
125504,977,,0,403,0,0,0,0,0,0,,0,,
125505,977,,0,412,0,0,0,0,0,0,,0,,
125506,977,1997-06-11 00:00,0,408,7572,11,385,0,0,0,,0,,
125507,978,1997-05-12 00:00,0,400,0,0,0,0,0,0,,0,,
125508,978,1997-05-14 00:00,0,401,0,0,0,0,0,164,,0,,
125509,978,1997-07-08 00:00,0,408,7577,12,420,0,0,0,,0,,
125510,993,1997-05-09 00:00,0,400,0,0,0,0,0,0,,0,,
125511,993,1997-05-14 00:00,0,401,0,0,0,0,0,164,,0,,
125512,993,1997-06-11 00:00,0,408,8352,11,379,0,0,0,,0,,
125513,999,1997-05-13 00:00,0,400,0,0,0,0,0,0,,0,,
125514,999,1997-05-14 00:00,0,401,0,0,0,0,0,164,,0,,
125515,999,1997-07-08 00:00,0,408,7649,12,421,0,0,0,,0,,
125516,1000,1997-05-13 00:00,0,400,0,0,0,0,0,0,,0,,
125517,1000,1997-05-14 00:00,0,401,0,0,0,0,0,164,,0,,
125518,1000,1997-07-04 00:00,0,408,7648,12,411,0,0,0,,0,,
125519,1034,1997-06-16 00:00,0,400,0,0,0,0,0,0,,0,,
125520,1034,1997-06-19 00:00,0,401,0,0,0,0,0,186,,0,,
125521,1034,1997-11-05 00:00,0,408,7762,15,532,0,0,0,,0,,
125522,1061,1997-06-27 00:00,0,400,0,0,0,0,0,0,,0,,
125523,1061,1997-07-02 00:00,0,401,0,0,0,0,0,191,,0,,
125524,1061,1997-11-05 00:00,0,408,7764,15,533,0,0,0,,0,,
125525,1063,1997-06-20 00:00,0,400,0,0,0,0,0,0,,0,,
125526,1063,1997-06-19 00:00,0,401,0,0,0,0,0,186,,0,,
125527,1063,1997-07-04 00:00,0,408,7650,12,409,0,0,0,,0,,
125528,1064,1997-06-19 00:00,0,400,0,0,0,0,0,0,,0,,
125529,1064,1997-07-02 00:00,0,401,0,0,0,0,0,191,,0,,
125530,1064,1997-11-05 00:00,0,408,7761,15,534,0,0,0,,0,,
125531,1127,1997-07-25 00:00,0,400,0,0,0,0,0,0,,0,,
125532,1127,,0,403,0,0,0,0,0,0,,0,,
125533,1127,1997-07-25 00:00,0,405,0,0,0,0,0,35,,0,,
125534,1127,1997-11-05 00:00,0,408,7706,15,536,0,0,0,,0,,
125535,1134,1997-07-25 00:00,0,400,0,0,0,0,0,0,,0,,
125536,1134,,0,403,0,0,0,0,0,0,,0,,
125537,1134,1997-07-25 00:00,0,405,0,0,0,0,0,35,,0,,
125538,1134,1997-11-05 00:00,0,408,7760,15,535,0,0,0,,0,,
125539,1206,1997-09-24 00:00,0,400,0,0,0,0,0,0,,0,,
125540,1206,1997-09-25 00:00,0,401,0,0,0,0,0,208,,0,,
125541,1206,1997-12-10 00:00,0,408,7816,17,602,0,0,0,,0,,
125542,1209,1997-09-29 00:00,0,400,0,0,0,0,0,0,,0,,
125543,1209,,0,403,0,0,0,0,0,0,,0,,
125544,1209,,0,412,0,0,0,0,0,0,,0,,
125545,1209,1997-11-06 00:00,0,408,7763,15,0,0,0,0,,0,,
125546,1264,1997-10-14 00:00,0,400,0,0,0,0,0,0,,0,,
125547,1264,1997-10-15 00:00,0,401,0,0,0,0,0,220,,0,,
125548,1264,1997-12-03 00:00,0,408,7819,17,572,0,0,0,,0,,
125549,1304,1997-11-04 00:00,0,400,0,0,0,0,0,0,,0,,
125550,1304,1997-11-05 00:00,0,401,0,0,0,0,0,228,,0,,
125552,1305,1997-11-05 00:00,0,400,0,0,0,0,0,0,,0,,
125553,1305,1997-11-05 00:00,0,401,0,0,0,0,0,228,,0,,
125554,1314,1997-11-11 00:00,0,400,0,0,0,0,0,0,,0,,
125555,1314,1997-11-13 00:00,0,401,0,0,0,0,0,333,,0,,
125556,1314,1997-12-03 00:00,0,408,7792,17,577,0,0,0,,0,,
125557,1329,1997-11-21 00:00,0,400,0,0,0,0,0,0,,0,,
125558,1329,1997-11-20 00:00,0,401,0,0,0,0,0,238,,0,,
125559,1329,1998-04-17 00:00,0,414,7981,23,0,0,0,0,,0,,
125560,1338,1998-01-13 00:00,0,400,0,0,0,0,0,0,,0,,
125561,1338,1998-01-15 00:00,0,401,0,0,0,0,0,256,,0,,
125562,1338,1998-04-16 00:00,0,408,8018,23,0,0,0,0,,0,,
125563,1355,1997-12-02 00:00,0,400,0,0,0,0,0,0,,0,,
125564,1355,1997-12-03 00:00,0,401,0,0,0,0,0,243,,0,,
125565,1356,1997-12-02 00:00,0,400,0,0,0,0,0,0,,0,,
125566,1356,1997-12-03 00:00,0,401,0,0,0,0,0,243,,0,,
125567,1363,1997-12-04 00:00,0,400,0,0,0,0,0,0,,0,,
125568,1363,1997-12-10 00:00,0,401,0,0,0,0,0,250,,0,,
125569,1363,1998-03-27 00:00,0,413,7931,23,0,0,0,0,,0,,
125570,1372,1997-12-04 00:00,0,400,0,0,0,0,0,0,,0,,
125571,1372,1997-12-10 00:00,0,401,0,0,0,0,0,350,,0,,
125572,1372,1998-04-15 00:00,0,408,8019,23,0,0,0,0,,0,,
125573,1379,1998-01-13 00:00,0,400,0,0,0,0,0,0,,0,,
125574,1379,1998-01-15 00:00,0,401,0,0,0,0,0,256,,0,,
125575,1379,1998-04-16 00:00,0,408,8022,23,0,0,0,0,,0,,
125576,1397,1998-01-12 00:00,0,400,0,0,0,0,0,0,,0,,
125577,1398,1998-01-12 00:00,0,400,0,0,0,0,0,0,,0,,
125578,1399,1998-01-12 00:00,0,400,0,0,0,0,0,0,,0,,
125579,1412,1998-01-20 00:00,0,400,0,0,0,0,0,0,,0,,
125580,1412,1998-01-22 00:00,0,401,0,0,0,0,0,264,,0,,
125581,1421,,0,400,0,0,0,0,0,0,,0,,
125582,1493,1998-02-04 00:00,0,400,0,0,0,0,0,0,,0,,
125583,1493,1998-02-04 00:00,0,401,0,0,0,0,0,271,,0,,
125584,1497,1998-02-05 00:00,0,400,0,0,0,0,0,0,,0,,
125585,1531,1998-02-27 00:00,0,400,0,0,0,0,0,0,,0,,
125586,1531,1998-03-05 00:00,0,401,0,0,0,0,0,284,,0,,
125587,1531,1998-04-17 00:00,0,408,7971,23,0,0,0,0,,0,,
125588,1548,1998-03-03 00:00,0,400,0,0,0,0,0,0,,0,,
125589,1548,1998-03-05 00:00,0,401,0,0,0,0,0,284,,0,,
125591,1544,1998-03-10 00:00,0,400,0,0,0,0,0,0,,0,,
125592,1544,1998-03-12 00:00,0,401,0,0,0,0,0,288,,0,,
125593,1544,1998-04-17 00:00,0,410,0,23,0,0,0,0,,0,,
125594,1549,1998-03-06 00:00,0,400,0,0,0,0,0,0,,0,,
125595,1549,1998-03-05 00:00,0,401,0,0,0,0,0,284,,0,,
125596,1561,1998-03-11 00:00,0,400,0,0,0,0,0,0,,0,,
125597,1561,1998-03-12 00:00,0,401,0,0,0,0,0,288,,0,,
125598,1562,1998-03-11 00:00,0,400,0,0,0,0,0,0,,0,,
125599,1562,1998-03-12 00:00,0,401,0,0,0,0,0,288,,0,,
125600,1567,1998-03-12 00:00,0,400,0,0,0,0,0,0,,0,,
125601,1567,1998-03-12 00:00,0,401,0,0,0,0,0,288,,0,,
125602,1639,1998-04-02 00:00,0,400,0,0,0,0,0,0,,0,,
125603,1639,1998-04-01 00:00,0,401,0,0,0,0,0,298,,0,,
125604,1640,1998-04-02 00:00,0,400,0,0,0,0,0,0,,0,,
125605,1640,1998-04-01 00:00,0,401,0,0,0,0,0,298,,0,,
125606,1641,1998-04-06 00:00,0,400,0,0,0,0,0,0,,0,,
125607,1641,1998-04-01 00:00,0,401,0,0,0,0,0,298,,0,,
125608,1642,1998-04-06 00:00,0,400,0,0,0,0,0,0,,0,,
125609,1642,1998-04-01 00:00,0,401,0,0,0,0,0,298,,0,,
125610,1665,1998-04-20 00:00,0,400,0,0,0,0,0,0,,0,,
125611,1665,1998-04-23 00:00,0,401,0,0,0,0,0,304,,0,,
125612,1666,1998-04-27 00:00,0,400,0,0,0,0,0,0,,0,,
125613,1666,1998-04-23 00:00,0,401,0,0,0,0,0,304,,0,,
125614,1666,1998-05-20 00:00,0,408,8074,25,790,0,0,0,,0,,
125615,1676,1998-04-30 00:00,0,400,0,0,0,0,0,0,,0,,
125616,1676,1998-04-30 00:00,0,401,0,0,0,0,0,307,,0,,
125617,1691,,0,400,0,0,0,0,0,0,,0,,
125618,1734,,0,400,0,0,0,0,0,0,,0,,
125619,1775,1998-07-17 00:00,0,400,0,0,0,0,0,0,,0,,
125620,1775,1998-07-23 00:00,0,401,0,0,0,0,0,4,,0,,
125621,1775,1998-10-20 00:00,0,408,4393,5,72,0,0,0,,0,,
125622,1776,1998-07-17 00:00,0,400,0,0,0,0,0,0,,0,,
125623,1776,1998-07-23 00:00,0,401,0,0,0,0,0,4,,0,,
125624,1776,1998-10-21 00:00,0,408,4390,5,80,0,0,0,,0,,
125625,1777,1998-07-29 00:00,0,400,0,0,0,0,0,0,,0,,
125626,1777,1998-08-18 00:00,0,401,0,0,0,0,0,11,,0,,
125627,1777,1998-10-20 00:00,0,408,4353,5,73,0,0,0,,0,,
125628,1778,1998-08-04 00:00,0,400,0,0,0,0,0,0,,0,,
125629,1778,1998-08-18 00:00,0,401,0,0,0,0,0,11,,0,,
125630,1778,1998-10-20 00:00,0,408,4352,5,74,0,0,0,,0,,
125631,1779,1998-07-20 00:00,0,400,0,0,0,0,0,0,,0,,
125632,1779,1998-07-23 00:00,0,401,0,0,0,0,0,4,,0,,
125633,1779,1998-10-20 00:00,0,408,4394,5,77,0,0,0,,0,,
125634,1780,1998-07-29 00:00,0,400,0,0,0,0,0,0,,0,,
125635,1780,1998-08-18 00:00,0,401,0,0,0,0,0,12,,0,,
125636,1780,1998-10-16 00:00,0,408,4380,5,63,0,0,0,,0,,
125637,1788,1998-07-22 00:00,0,400,0,0,0,0,0,0,,0,,
125638,1788,1998-07-23 00:00,0,401,0,0,0,0,0,4,,0,,
125639,1788,1998-10-20 00:00,0,408,4391,5,76,0,0,0,,0,,
125640,1824,1998-09-28 00:00,0,400,0,0,0,0,0,0,,0,,
125641,1824,1998-10-01 00:00,0,401,0,0,0,0,0,27,,0,,
125642,1824,1998-10-21 00:00,0,408,4392,5,79,0,0,0,,0,,
125643,1832,1998-10-01 00:00,0,400,0,0,0,0,0,0,,0,,
125644,1832,1998-10-01 00:00,0,401,0,0,0,0,0,27,,0,,
125645,1832,1998-10-21 00:00,0,408,4379,5,81,0,0,0,,0,,
125646,1833,1998-10-06 00:00,0,400,0,0,0,0,0,0,,0,,
125647,1833,1998-10-01 00:00,0,401,0,0,0,0,0,27,,0,,
125648,1833,1998-12-02 00:00,0,408,4439,7,118,0,0,0,,0,,
125649,1853,1998-11-19 00:00,0,400,0,0,0,0,0,0,,0,,
125650,1853,1998-11-19 00:00,0,401,0,0,0,0,0,49,,0,,
125652,1875,1998-10-26 00:00,0,400,0,0,0,0,0,0,,0,,
125653,1875,1998-11-05 00:00,0,401,0,0,0,0,0,40,,0,,
125654,1875,1998-11-26 00:00,0,408,4440,7,107,0,0,0,,0,,
125655,1878,1998-10-29 00:00,0,400,0,0,0,0,0,0,,0,,
125656,1878,1998-11-05 00:00,0,401,0,0,0,0,0,40,,0,,
125657,1878,1998-12-02 00:00,0,408,4409,7,119,0,0,0,,0,,
125658,1879,1998-11-02 00:00,0,400,0,0,0,0,0,0,,0,,
125659,1879,1998-11-05 00:00,0,401,0,0,0,0,0,40,,0,,
125660,1879,1998-12-02 00:00,0,408,4410,7,120,0,0,0,,0,,
125661,1893,1998-11-06 00:00,0,400,0,0,0,0,0,0,,0,,
125662,1893,1998-11-12 00:00,0,401,0,0,0,0,0,45,,0,,
125663,1893,1999-02-10 00:00,0,408,4475,9,181,0,0,0,,0,,
125664,1894,1998-11-06 00:00,0,400,0,0,0,0,0,0,,0,,
125665,1894,1998-11-12 00:00,0,401,0,0,0,0,0,45,,0,,
125666,1894,1998-12-02 00:00,0,408,4419,7,121,0,0,0,,0,,
125667,1897,1998-11-12 00:00,0,400,0,0,0,0,0,0,,0,,
125668,1897,1998-11-12 00:00,0,401,0,0,0,0,0,45,,0,,
125669,1897,1998-12-02 00:00,0,408,4438,7,122,0,0,0,,0,,
125670,1906,1998-11-19 00:00,0,400,0,0,0,0,0,0,,0,,
125671,1906,1998-11-19 00:00,0,401,0,0,0,0,0,49,,0,,
125673,1907,1998-11-19 00:00,0,400,0,0,0,0,0,0,,0,,
125674,1907,1998-11-25 00:00,0,401,0,0,0,0,0,56,,0,,
125675,1907,1999-01-12 00:00,0,408,4849,8,124,0,0,0,,0,,
125676,1933,1998-11-24 00:00,0,400,0,0,0,0,0,0,,0,,
125677,1933,1998-11-25 00:00,0,401,0,0,0,0,0,56,,0,,
125679,1934,1998-12-07 00:00,0,400,0,0,0,0,0,0,,0,,
125680,1934,1998-12-10 00:00,0,401,0,0,0,0,0,62,,0,,
125681,1934,1999-05-14 00:00,0,408,4616,13,259,0,0,0,,0,,
125682,1935,1998-12-07 00:00,0,400,0,0,0,0,0,0,,0,,
125683,1935,1998-12-10 00:00,0,401,0,0,0,0,0,62,,0,,
125685,1941,1998-12-07 00:00,0,400,0,0,0,0,0,0,,0,,
125686,1941,1998-12-10 00:00,0,401,0,0,0,0,0,62,,0,,
125687,1941,1999-02-11 00:00,0,408,4459,9,185,0,0,0,,0,,
125688,1961,1998-12-31 00:00,0,400,0,0,0,0,0,0,,0,,
125689,1961,1999-01-13 00:00,0,401,0,0,0,0,0,67,,0,,
125690,1961,1999-05-20 00:00,0,408,4592,13,274,0,0,0,,0,,
125691,1993,1999-01-20 00:00,0,400,0,0,0,0,0,0,,0,,
125692,1993,1999-01-21 00:00,0,401,0,0,0,0,0,71,,0,,
125693,1993,1999-05-14 00:00,0,408,4680,13,261,0,0,0,,0,,
125694,2001,1999-01-29 00:00,0,400,0,0,0,0,0,0,,0,,
125695,2001,1999-02-03 00:00,0,401,0,0,0,0,0,76,,0,,
125696,2001,1999-06-09 00:00,0,408,4684,13,328,0,0,0,,0,,
125697,2018,1999-01-29 00:00,0,400,0,0,0,0,0,0,,0,,
125698,2018,1999-02-03 00:00,0,401,0,0,0,0,0,76,,0,,
125699,2018,1999-05-14 00:00,0,408,4677,13,262,0,0,0,,0,,
125700,2023,1999-02-25 00:00,0,400,0,0,0,0,0,0,,0,,
125701,2023,1999-02-25 00:00,0,401,0,0,0,0,0,85,,0,,
125702,2023,1999-06-09 00:00,0,408,4675,13,330,0,0,0,,0,,
125703,2038,1999-02-22 00:00,0,400,0,0,0,0,0,0,,0,,
125704,2038,1999-02-25 00:00,0,401,0,0,0,0,0,85,,0,,
125705,2038,1999-05-20 00:00,0,408,4679,13,276,0,0,0,,0,,
125706,2041,1999-02-12 00:00,0,400,0,0,0,0,0,0,,0,,
125707,2041,1999-02-25 00:00,0,401,0,0,0,0,0,85,,0,,
125709,2061,1999-03-10 00:00,0,400,0,0,0,0,0,0,,0,,
125710,2061,1999-03-11 00:00,0,401,0,0,0,0,0,95,,0,,
125712,2064,1999-03-08 00:00,0,400,0,0,0,0,0,0,,0,,
125713,2064,1999-03-11 00:00,0,401,0,0,0,0,0,95,,0,,
125714,2064,1999-03-24 00:00,0,408,4548,10,188,0,0,0,,0,,
125715,2080,1999-03-10 00:00,0,400,0,0,0,0,0,0,,0,,
125716,2080,1999-03-11 00:00,0,401,0,0,0,0,0,95,,0,,
125717,2080,1999-03-24 00:00,0,408,4549,10,189,0,0,0,,0,,
125718,2140,1999-04-08 00:00,0,400,0,0,0,0,0,0,,0,,
125719,2140,1999-04-15 00:00,0,401,0,0,0,0,0,108,,0,,
125721,2145,1999-04-27 00:00,0,400,0,0,0,0,0,0,,0,,
125722,2145,1999-04-29 00:00,0,401,0,0,0,0,0,118,,0,,
125724,2150,1999-04-09 00:00,0,400,0,0,0,0,0,0,,0,,
125725,2150,,0,403,0,0,0,0,0,0,,0,,
125726,2150,,0,412,0,0,0,0,0,0,,0,,
125727,2150,1999-04-14 00:00,0,408,4589,11,245,0,0,0,,0,,
125728,2160,1999-04-20 00:00,0,400,0,0,0,0,0,0,,0,,
125729,2160,,0,403,0,0,0,0,0,0,,0,,
125730,2160,1999-04-21 00:00,0,405,0,0,0,0,0,0,,0,,
125731,2160,1999-04-21 00:00,0,408,4590,12,248,0,0,0,,0,,
125732,2170,1999-04-28 00:00,0,400,0,0,0,0,0,0,,0,,
125733,2170,1999-04-29 00:00,0,401,0,0,0,0,0,118,,0,,
125734,2170,1999-05-19 00:00,0,408,4594,13,268,0,0,0,,0,,
